source_dataset,source_ref,job_id,job_title,company_name,city,province,salary,education,experience,industry,major,company_size,company_type,publish_date,description,longitude,latitude,source_url

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Engineer, Engineering, Research, Automotive",117.120128,36.652069,https://jobs.zf.com/job/Jinan-City-2-Mechanical-Designer/1058803801
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,3c24145035f8ebca,Cyber Security SYS engineer - TARA,zf.com,广州,广东,,不限,不限,"engineering, information technology, military and protective services",,,,2024-07-20T07:44:51Z,"Cyber Security SYS engineer - TARA engineering, information technology, military and protective services SAP **Become our next FutureStarter**


** Cyber Security SYS engineer - TARA**

Country/Region:   CN               Location:     Guangzhou, CN, 511455   

Req ID 70033 Guangzhou, China


**Your tasks_**

* Perform VA(vulnerability analyses), TARAs (threat analysis and risk assessment); Create cyber security concept and RRR (Residual Risk Report) report; Cross check with HARA(Hazard Analysis and Risk Assessment) result.
* Agree with customers on requirements, technical solutions, cyber risk assessments and risk mitigations. And support cyber security joint review with customers.
* Analysis on the Pen/Fuzz test findings and cybersecurity incidents, update the VA database
* Strongly interact with system requirement, software development, hardware development, testing, and production to ensure a common understanding of the cyber security threats, risks, features, and a smooth implementation
* Align with the global Bootloader and cyber security organization of Active Safety and the ZF Bootloader and Cyber Security core team


**Your profile:**

* BS/MS in Software Engineering, Electrical Engineering, or Computer Engineering
* Good knowledge of ISO 21434, UNECE W.29, GB/GBT Regulations and A-Spice.
* Exp�rience with TARA and Vulnerability on SOPed projects
* Good to have : knowledge in embedded software development, familiar with Infineon micro controllers
* Strong team working sprit and self-motivated. Good English language in verbal and written communication


Be part of our ZF team as Cyber Security SYS engineer - TARA and apply now!

Contact

Fangyuan Shen

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Cyber Security, Test Engineer, Testing, Engineering, Research, Security, Technology     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-Cyber-Security-SYS-engineer-TARA-511455/1074900201
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,67be62ddd49b71e1,Mgr Sales - AP Region,zf.com,上海,上海,,不限,manager,sales,,,,2024-07-24T20:30:39Z,"Mgr Sales - AP Region sales Growth, SAP **Become our next FutureStarter**

Location:     Shanghai, SH, CN, 201814   


Req ID 70761 | Asia Pacific Co Ltd, China, ZF Chassis Modules (Shanghai) Co. Ltd.


**ZF Chassis Modules � Join our unique growth story!**

Join our dynamic growth journey with ZF Chassis Modules, a global leader in assembly and logistics services for the automotive industry. With 30 years of excellence and 25 locations worldwide, our 3,500-strong team supports premium and volume car manufacturers globally.

In 2023, our revenue exceeded �4 billion, solidifying our position as the top full-service supplier for chassis systems. We excel in project management, greenfield industrialization, operations, supply chain management, and supplier development within a Just in Time/Just in Sequence environment.

Accelerating our expansion, we've partnered with Foxconn, a strong investor and global leader in technology solutions. This partnership, coupled with the surging trend of outsourcing and our drive to explore further opportunities in the automotive and mobility sectors, positions us for substantial growth in the years ahead.


We are currently expanding our sales teams in China and looking for new colleagues who will join our team at our location Shanghai.   


**Your tasks:**

� Order acquisition incl. preparation and follow-up of offers in coordination with the departments and the production plants;  
� Project management during the acquisition phase;  
� Manage teams, apply a motivational leadership style;   

� Execution of the contract review and contract and price negotiations with the customer;  
� Order tracking and coordination, series support, change management, spare parts support;  
� Maintenance and expansion of customer relationships and loyalty including observation and analysis of the competition.  


**Your profile:**

� Completed studies in mechanical engineering, business administration, industrial engineering or comparable degree;  
� Experience in the above-mentioned field of activity;  
� Experience in project management in international development projects and technical and commercial understanding of products and production desirable; �   
� Confident appearance, negotiation skills as well as strong communication and team skills and flexibility.   


Be part of our ZF team as Sales Head, APAC and apply now!

Contact

Jinyan Zhuang

+86 21 6121 8982

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Mgr-Sales-AP-Region-SH-201814/1083275501
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,0fe12e8822b85434,Vehicle Dynamic & Calibration Engineer,zf.com,广州,广东,,不限,不限,engineering,,,,2024-07-28T12:08:31Z,"Vehicle Dynamic & Calibration Engineer engineering SAP **Become our next FutureStarter**

Location:     Guangzhou, CN, 511455   

The Vehicle    Dy   namic Development & Calibration Engineer is responsible to trim the vehicle dynamic performance to fulfil to customer targets and legal requirements.                                                Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-Vehicle-Dynamic-&-Calibration-Engineer-511455/1100266501
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,aea115d30bd5c247,Casting Tooling Cost Engineer/ __________PS,bosch.com,重庆,重庆,,不限,不限,engineering,,,,2024-09-02T14:17:18Z,"Casting Tooling Cost Engineer/ __________PS engineering **Casting Tooling Cost Engineer/ _________\_PS**


* Full-time
* Legal Entity: Bosch (Chengdu) Information Technology Service Ltd.


**Company Description**

**Job Description**


**Technical competence**

* Your work in this position will focus on tooling technologies, but you are expected to learn and be open for other technical areas as well


**Challenge and rethink**

* With your technical know-how and open mind you actively challenge existing knowledge of our current and future products & components on 1) design, 2) value chain, 3) processes and 4) should cost
* Idea generation for cost down of our products and components is a must


**Analyze neutrally and create cost transparency**

* With structured analysis through research and usage of our software tools (i.e. TcPCM) you create bottom-up cost transparency
* You are expected to generate ideas and facts not known to the organization before, with the focus of being neutral
* You are customer oriented and show a strong orientation towards cost reduction measures including their effective implementation by the business units
* You strive for continuous improvement including your functions internal order fulfillment processes


**Resiliently defend results**

* You take responsibility for your results, defend and present these in an understandable way so our business units can act on your findings
* Stick to the facts also under continuous pressure, either from internal or external organization


**International cooperation**

* You will work in a highly international and interdisciplinary settings, with stakeholders across the world
* You are eager to create and share knowledge driving the Cost Engineering function forward
* You have a mindset of permanent learning and exploring of new technologies related to new product designs and manufacturing technologies


**Qualifications**

**Education**

* Bachelor/Master�s degree in mechanical engineering, manufacturing


**Qualifications**

* Minimum 5 years of relevant working experience in casting tooling design, with focus on the automotive industry
* Good knowledge of die casting process, tooling design, and material properties
* Proficiency in cost estimation software and tools, as well as simulation technology for mold design
* Knowledge of sustainable manufacturing practices and material recyclability considerations
* Excellent analytical, problem-solving, and communication skills
* Ability to work independently and as part of a team in a fast-paced environment
* Experience as cost engineer is of advantage


**Personality**

* International experience, custom oriented, strong in communication and team spirit
* Good negotiation skills, be responsible, convincing, and resilient


**Attitude and mentality**

* Result-focused, entrepreneurial thinking and acting


**Language skills**

* Good English language skills


**Travelling**

* Willingness to travel (to plants, suppliers)

Casting Tooling Cost Engineer/ _________\_PS

* Chongqing, Chongqing, China 
* Full-time",106.551643,29.562849,https://jobs.smartrecruiters.com/BoschGroup/744000010952984-casting-tooling-cost-engineer-ps
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,e7ca7efb980135d7,Project Manager II,zf.com,上海,上海,,不限,manager,management,,,,2024-04-17T00:30:22Z,"Project Manager II management ZF is a global technology company supplying systems for passenger cars, commercial vehicles and industrial technology, enabling the next generation of mobility.

ZF allows vehicles to see, think and act. In the four technology domains of Vehicle Motion Control, Integrated Safety, Automated Driving, and Electric Mobility, ZF offers comprehensive product and software solutions for established vehicle manufacturers and newly emerging transport and mobility service providers. ZF electrifies a wide range of vehicle types. With its products, the company contributes to reducing emissions, protecting the climate and enhancing safe mobility.


** Project Manager II**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   

Req ID 68441 Asia Pacific Co Ltd, China  


The Project Manager is responsible for managing projects in accordance with ZF�s new product introduction management process requirements. And in accordance with PMI standards, is responsible for managing all aspects of a project over the entire life of the project as shown by the following process: Initiating, Planning, Executing, Monitoring & Controlling, and Closing.     

Translated to ZF standards, the Project Manager is responsible:     

- For supporting / managing acquisition activities during GDPEP 1 and 2 phases on a case-by-case basis as agreed with program management director and/or sales management lead.      
- Managing the customer interface from GDPEP Phases 3-8.      
- For interfacing with all areas affected by the project, ensuring successful integration of all project work products.     

The project manager is responsible to balance the competing demands of scope, time, and cost (also known as the �triple constraint�).     


Be part of our ZF team as Project Manager II and apply now!

Contact

Zhu Lin

+86 21 61 219011

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Project Manager, Program Manager, Manager, Technology, Management",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Project-Manager-II-SH-201814/1060944601
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,3a2aab9c4877d805,Sales Assistant - e-commerce,zf.com,上海,上海,,不限,不限,"sales, support",,,,2024-05-09T13:58:48Z,"Sales Assistant - e-commerce sales, support Microsoft, Internship, E-Commerce ZF is a global technology company supplying systems for passenger cars, commercial vehicles and industrial technology, enabling the next generation of mobility.

ZF allows vehicles to see, think and act. In the four technology domains of Vehicle Motion Control, Integrated Safety, Automated Driving, and Electric Mobility, ZF offers comprehensive product and software solutions for established vehicle manufacturers and newly emerging transport and mobility service providers. ZF electrifies a wide range of vehicle types. With its products, the company contributes to reducing emissions, protecting the climate and enhancing safe mobility.


** Sales Assistant - e-commerce**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   

Req ID 68659 Shanghai, China  


We are looking for new colleagues who will join our team at our location Shanghai.  


**Your tasks:**

* Responsible for daily affairs of the retail and e-commerce sales team   
* Sales data collection for retailers/workshops/platforms, business trend analysis and sales target achieve status tracking.   
* Prepare sales report.   
* As project coordinator for new sales / network projects, track and trace project status, ensure project implementation in time.   
* Project information collection and analysis, documentation.   


**Your profile:**

* Ensure attendance for 3 days or more per week for 6 months   
* Undergraduate or post-graduate student in Mechanical Engineer/ Automotive engineering / Business Administration will be preferred   
* Interested in sales of automotive aftermarket industry   
* Excellent communication skills across internal and external stakeholders   
* Business acumen   
* Strong in Logical, Extroverted, able to work under pressure   
* Good with Microsoft Office tools such as Excel, PowerPoint   


**_______Be part of our ZF team and apply now!**

Be part of our ZF team as Sales Assistant - PC IAM and apply now!

Contact

Wei Tang

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Mechanical Engineer, Sales Support, Engineer, Engineering, Sales, Automotive",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Sales-Assistant-e-commerce-SH-201814/1069854001
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,db5a1d640b1d2b09,Automation Engineer - Test Systems,zf.com,上海,上海,,不限,不限,"engineering, software development",,,,2024-05-23T17:34:38Z,"Automation Engineer - Test Systems engineering, software development C++, Linux **Become our next FutureStarter**


** Automation Engineer - Test Systems**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   

Req ID 70088 Shanghai, China  


We are looking for a new colleague Automation Engineer for our Division Industrial Technology at our location of Songjiang, Shanghai.  


**Your tasks:**

* Provide service for complex testbench automation software. Go to customer site to setup and program test runs and make fault diagnosis. Work with team of foreign experts to setup and commission test runs in China.  
* Design, conception and development of IT solutions in the field of test stand automation.  
* Implementation of commissioning in the series, test and EOL field in China. Analyze system and software requirements of customers taking into account the strategy. Specify, tune, and test interfaces between the software components.  
* Project planning, concept development and further development of ZF own implementations and integration into the infrastructure. Software design, implementation and test for test stand. Tasks taking into account IT-technical aspects and special data evaluations.  
* Support of the PASU automation system. Preparation of offers and coordination of requirements with the business. Creation of documentation. Modify and maintain automation software and program test runs.  
* Communicate faults and work on solution with experts from HQ in Germany. Enable possibility for remote maintenance. Identify spare and wear parts on test bench computer system.  
* Closely work together with Testing, production and R&D departments in industries such as Automotive industry (passenger car, truck and bus OEM)/Off-Highway vehicle industry (construction machinery, agricultural machinery, material handling etc.)/Tire manufacturers/Wind power transmission manufacturers among others/Relevant associations and organizations.  


**Your profile:**

* Automotive Testing or automotive testing software development related experience. At least 3 years� Experience with various programming languages. Experience with CAN, EtherCAT, Profinet, UDP, Interbus. Has experience with HMI design.  
* Knowledge of databases is desired. Engineering degree in electrical engineering, software design or automation engineering, study or work out of China is a plus.  
* Language: Fluent English working usage, and Germany is not required, would be a plus if fluent.  
* Skilled operation of MS Office, Windows, Linux, programming languages e.g. C/C++.  
* Basic knowledge of common soft- and hardware of plant equipment. Knowledge in the field of automation, preferably test bench environment. In-depth knowledge of powertrain.  
* Strong analytical skills, process thinking and enjoyment of teamwork.  
* Willingness for business travel within China 70%. Willing to go to Germany for an extended period of up to 3 months for extensive training.  


Be part of our ZF team as Automation Engineer - Test Systems and apply now!

Contact

[[Constance WU]]

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Testing, Electrical Engineering, Construction, Test Engineer, Systems Engineer, Technology, Engineering",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Automation-Engineer-Test-Systems-SH-201814/1075089201
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,a9fa76a89bef8a26,Key User Sales Engineer________PT,bosch.com,重庆,重庆,,不限,不限,sales,,,,2024-08-22T11:14:49Z,"Key User Sales Engineer________PT sales **Key User Sales Engineer_______\_PT**


* Full-time
* Legal Entity: Bosch Power Tools (China) Ltd.


**Job Description**

Responsibilities:

-Develop I&I users in responsible area and achieve year target

-Responsible whole process including developing user, order winning and payment receiving from customer

-Have working experience in Party A / Party B and customer development in state-owned enterprises, and have PMP certificate is preferred.

-Be familiar with the bidding process, be able to promote the projects, and have large service provider resources.

-Cooperate with the marketing department / R & D department to implement relevant policies, such as industry tool promotion and trial, market research, user training, etc.

-Self-planning and managing daily users� visiting

-Keep good communication and tight cooperation with other function team

-_______I&I_____________

-_________________________

-___\____________________PMP___

-__________________________

-_____/_________________________________

-________________

-___________________


**Qualifications**

Requirements:

-Experience in energy and power / Aerospace Military Industry / rail transit / construction industry is preferred  
- Bachelor degree or above, preferably majoring in Sales & Marketing, Business, Trade, Mechanics, etc.  
-3 years or above experience in industrial goods sales and end user development;

-Sense of self-discipline, ability to work independently, accepting frequent business trips  
-Good communication, organization and managerial skills, team spirit  
-Problem-solution orientation and structural thinking  
-Good English skills (written/oral), CET 4 or above

_____

-____/____/____/_____________  
-_____________________________  
-3________________________  
-____________________________  
-_________________________  
-_____________________  
-__________________________


Key User Sales Engineer_______\_PT

* Chongqing, Chongqing, China 
* Full-time",106.551643,29.562849,https://jobs.smartrecruiters.com/BoschGroup/744000008538608-key-user-sales-engineer-pt
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,7cd1bd34d76a7998,NPM Plant Buyer,zf.com,嘉兴,浙江,,不限,不限,purchasing,,,,2024-04-17T22:51:41Z,"NPM Plant Buyer purchasing SAP ZF is a global technology company supplying systems for passenger cars, commercial vehicles and industrial technology, enabling the next generation of mobility.

ZF allows vehicles to see, think and act. In the four technology domains of Vehicle Motion Control, Integrated Safety, Automated Driving, and Electric Mobility, ZF offers comprehensive product and software solutions for established vehicle manufacturers and newly emerging transport and mobility service providers. ZF electrifies a wide range of vehicle types. With its products, the company contributes to reducing emissions, protecting the climate and enhancing safe mobility.


** NPM Plant Buyer**

Country/Region:   CN               Location:     Jiaxing, ZJ, CN, 314000   

Req ID 68200 Jiaxing, China  


**At ZF you are part of something greater1 You contribute to a more efficient and greenter tomorrow. You will be part of a stable, international organization and will produce high quality products in a safe, clean and flexible work environment.**

We are looking for a new colleague to join our NPM team in Jiaxing.


**Your Tasks:**

* Business Plan fulfillment of plant.
* Optimization of local supplier base in the plant.
* Fulfilment of group directives and local law.
* Implement global commodity strategy in the plant, adapt commodity strategy to local needs.
* Implement and execution of systems and processes efficiency.
* First point of contact for local management of the plant
* Analyze, challenge and consolidate the stakeholder�s needs.
* Regularly provide purchasing volume, or other NPM reports upon requests.
* Communication with local management and x-functions in the plant
* Request for quotations (RFQ) and select suppliers according to requisitions.
* Negotiation on price and T&Cs; contracting and implementation.
* Ensure security of supply to support operations of the plant and optimize cost & service to get competitive advantage and customer satisfaction. 


**Your Profile:**

* 5+years related experience in indirect Purchasing, Operations or Project Management.
* University or above degree.
* Familiar with NPM purchasing process, capable in handling commercial contract, negotiation ability.
* Knowledge of SAP will be an advantage.
* English is required, Chinese or/and German as plus.
* Experience of supplier management.
* Good data analysis skill.
* Quick learning capability, and able to be quick and efficient to solve problems.


**Be part of our ZF team and apply now!**

Be part of our ZF team as NPM Plant Buyer and apply now!

Contact

Jiefeng Huang

+86 21 61 209012

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Plant Operator, Plant, Supply, Procurement, Purchasing, Manufacturing, Operations, Finance",120.755486,30.746129,https://jobs.zf.com/job/Jiaxing-NPM-Plant-Buyer-ZJ-314000/1060982801
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,4c874194fe0b6973,Mechanical Designer,zf.com,济南,山东,,不限,不限,"design, engineering",,,,2024-04-20T00:44:15Z,"Mechanical Designer design, engineering SAP, CVS **Become our next FutureStarter**


** Mechanical Designer**

Country/Region:   CN               Location:     Jinan City 2, CN   

Req ID 67164 Jinan City 2, China


**We are currently expanding our PE teams in Shanghai, Jinan, Qingdao and Jiaxing and looking for new colleagues who will join our team.**

**Your Tasks:**


� Support lead engineer in assessing customer & legal requirements, in identification of gaps and in translation into technical requirements � Plan mechanical design tasks and support lead engineer in calculating development cost and timing  
� Develop product concepts according to technical requirements and field experience  
� Evaluate different concepts (own, competitors, suppliers) to find best cost option using DFA & 6sigma methods � Consider design rules & standards, foster standardization


**Your Profile:**

� Minimum 3 years of experience in Product Engineering in the automotive industry

� Degree in Engineering

� Good knowledge about ZF CVS products and system functions  


**Be part of our ZF team and apply now!**

**Be part of our ZF team and apply now!  
Contact Sarah Lv  
sarah.lv@zf.com**

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Engineer, Engineering, Research, Automotive     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",117.120128,36.652069,https://jobs.zf.com/job/Jinan-City-2-Mechanical-Designer/1060323501
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,4328bfd5b1777bba,System Requirement Engineer,zf.com,广州,广东,,不限,不限,"engineering, information technology",,,,2024-04-25T01:16:18Z,"System Requirement Engineer engineering, information technology SAP **Become our next FutureStarter**

Location:     Guangzhou, CN, 511455   

I   dentifies, specifies and manages the requirements of the system of interest.   R   etrieves the requirements from the principal or elaborates them together with the stakeholders.   G   enerate and maintain the ALM items for the systems engineering development steps (System Requirements Analysis, System Architectural Design     Req ID 67127 Guangzhou, China  


**Your tasks:**


* S   ynchronizes with the System Architect. Dependent on the complexity of the project, the same person may has both roles at the same time.     
* Closely collaborates with different stakeholder (e.g. customer, Mechanics, Electronics, Software, Safety, Test, NVH, Veh Dyn, etc..).     
* Provides justification and technical risk assessment for identified issues in the deliverable.     

* Supporting OEM for Homologation or lead a generic ZF System Homologation if required        


**Your profile:**

* Bachelor or above, degree of engineering      
* Have experience on Braking Control projects as system engineer, at least 2 customer projects.      
* More than 2 years of automotive engineering experience      
* Be able working under stress, good emotional control and intelligence.      
* Understand sate of Braking Control products      
* Fluent writing/reading/speaking English.      
* Fostering teamwork, cooperation, and relationship building      
* Interpersonal communication and presentation skills      


**Be part of our ZF team and apply now!**

Be part of our ZF team as System Requirement Engineer and apply now!

Contact

Ying Li

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-System-Requirement-Engineer-511455/1053532401
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,fbdbaa2ba55d12de,freight purchasing expert,zf.com,广州,广东,,不限,不限,purchasing,,,,2024-04-23T09:11:42Z,"freight purchasing expert purchasing Zoom Location:     Guangzhou, GD, CN, 511455   

� Prepare, negotiate, document & storage contracts for freight & Logistics Services in alignment with legal requirements + , publish for divisional users in execution   Req ID 67502 Guangzhou, China  


Responsibility:   � Manage logistics provider portfolio (spend to S&A suppliers) and develop strategic partners (accountable)        � Monitor and update supplier classification (SAZUR) in supplier database (ONE-SB)        � Conduct supplier Risk Management (accountable/ responsible)        � Support Claim Management and Performance Management as escalation point from Divisions        � Monitor compliance to corporate standards, drive countermeasures if necessary        � Drive (prepare and execute) Freight Tenders to achieve commercial agreements, drive negotiations with suppliers (accountable) plus support implementation        � Conducting price and contract negotiations to achieve the goals and KPI's for commodity group (CIS, other saving and cost goals, quality and service goals and achievement)        � Support of network projects and global freight and Logistics Services related initiatives              � Update of rate cards and floater agreements        � Execution of Purchasing Orders: obtain approvals, obtain signatures, compare budget, coordinate with the department, execution of Workflows [invoice verification, coordination with the department + service providers        � Support the Global Freight cost management and_      execute Freight Cost Reporting. Improvement of report and analysis of data._        � Support to develop and execute cost reduction initiatives with Regions & Divisions_        � Support Governance of Global Supplier Classification and Payment terms performance_        � Support Harmonize and improve Sourcing Standards in all Regions_        � Support to ensure NPM regulations are observed        � Support in region Communication / Zoom, Share Point          

Be part of our ZF team as freight purchasing expert and apply now!

Contact

Wei Tang",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-freight-purchasing-expert-GD-511455/1053116901
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,afbfce23f592fce2,System Developer Functions,zf.com,青岛,山东,,不限,不限,"information technology, software development",,,,2024-06-27T14:58:50Z,"System Developer Functions information technology, software development SAP **Become our next FutureStarter**


** System Developer Functions**

Country/Region:   CN               Location:     Jinan City 2, CN   


Req ID 71236 | Jinan City 2, China, ZF Commercial Vehicle Systems (Qingdao) Co., Ltd.


**We are currently expanding our R&D teams in China and looking for new colleagues who will join our team at our location Jinan**

**Your tasks:**    

* Interact with internal and external partners, identify customer pain points and verify long-term market requirements    
* Ideation and incubation to derive the new idea which can grow into innovation projects    
* Develop the function and algorithms in the technology areas of data and connectivity according to verified requirement based on legislation mandates or emerging market needs.    
* Validate the developed functions or algorithms with prototypes by performing tests in lab or vehicles    
* Build up and implement Innovation Validation Plans (IVP) based on concept study results, risk analysis, internal & external functional analysis etc.    


**Your profile:**

* Master�s degree or above  with  major in electronic / automotive / computer engineering, graduation from renowned university    
* Minimum 5 years working experience in function or algorithms development in V2X, connectivity, data and intelligence ,ADAS(Min. 3 years experience for Ph. D holder)    
* Experience in pre-development or product innovation will be a plus    
* Good knowledge in sensor, signal processing and data analysis    
* Demonstrated capability of independent development of functions from ideas to concepts to final validation.    


**Be part of our ZF team and apply now!**

Be part of our ZF team as System Developer Functions and apply now!

Contact

Xiaoyue Xiao


At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Developer, Engineering, Research, Automotive, Technology     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",120.382639,36.067082,https://jobs.zf.com/job/Jinan-City-2-System-Developer-Functions/1087745801
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,f5989885ec5da27c,Sr. Manufacture Engineer,zf.com,上海,上海,,不限,不限,engineering,,,,2024-07-26T09:44:49Z,"Sr. Manufacture Engineer engineering Contractor, SAP **Become our next FutureStarter**


** Sr. Manufacture Engineer**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   


Req ID 71992 | Shanghai, China, ZF Automotive Technologies (Shanghai) Co., Ltd.


'� Responsible for the activities related to the development and support of mechanical processes including evaluating process cost, quality, and capability alternatives, and performing process characterization and optimization using designed experiments, and problem solving and decision making tools.  
� Coordinates designed experiments and capability studies, develops process specifications, and designs and procures process tooling.  
� Analyze new processes and equipment with the intent of achieving continuous improvement of present methods.  
� Develops process documentation and trains personnel on new processes, materials, and equipment.  
� Supports production in high-level technical problems.  
� Provide technical support for product launches including performing design reviews for improvements in manufacturability.  
� Apply verbal and written communications skills in periodic and special reports/presentations both internally and externally.  
� Develops equipment, materials, and process performance requirements, performs vendor searches and equipment evaluation to ensure adequate capability to produce quality product in required quantities at an effective cost.   
� Response for ME EHS related work,especially for machine guarding, contractor management, MWF, risk assessment and LOTO procedure , also for ME incident & near miss report, BBS and so on  


Be part of our ZF team as Sr. Manufacture Engineer and apply now!

Contact

Xiaoao Wang

+86 21 61 209021

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Machinist, Technical Support, Engineer, Manufacturing, Automotive, Technology, Engineering     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Sr_-Manufacture-Engineer-SH-201814/1099852201
